0warm,5warm,10warm,15warm,20warm,25warm,30warm,35warm,40warm
0.0004220122355036,0.0002813221362885,0.0002840356319211,0.0002752058207988,0.0002564082387834,0.0003171810531057,0.0003018194111064,0.0004012870485894,0.0005019480595365
0.0004454676527529,0.0002854331687558,0.0002824751136358,0.0002753413864411,0.0002489641192369,0.0003002498997375,0.0003093185077887,0.0003928524674847,0.0004429544787853
0.0004111892485525,0.0002780879149213,0.0002618680882733,0.0002597181301098,0.0002417254436295,0.000301406806102,0.0002897857921198,0.0003732523473445,0.0003993125574197
0.0003887330531142,0.0002637166762724,0.0002538261178415,0.0002508739707991,0.0002405059058219,0.0003066439530812,0.0002954676165245,0.0003210342838428,0.0003875006223097
0.0003777014208026,0.0002838617074303,0.0002583080204203,0.0002650863316375,0.0002482695854268,0.0002927997265942,0.0002861273824237,0.0003250634472351,0.0003669059078674
0.0003733288031071,0.0002701010671444,0.0002514068328309,0.0002472740889061,0.0002415662020212,0.0002865416172426,0.0002699975739233,0.0003164030786138,0.0003628735430538
0.0003815991804003,0.0002631206298246,0.0002620124723762,0.0002548621268942,0.0002295408630743,0.0002791894366964,0.0002788599813356,0.000305215944536,0.000337126024533
0.0003850448993034,0.0002526689204387,0.0002502129063941,0.0002530037891119,0.0002262287598568,0.000256786996033,0.0002687210799194,0.0002869404270313,0.0003125880321022
0.0003743485140148,0.0002590718795545,0.0002545232127886,0.0002448472951073,0.0002307768154423,0.0002570094366092,0.0002478749374859,0.0002709724067244,0.0002866172289941
0.0003589499392546,0.0002534059458412,0.0002573841484263,0.0002369317226111,0.00022771480144,0.0002566705225035,0.0002551030484028,0.0002813341561704,0.0002950171474367
0.0003453734098002,0.0002550199860706,0.0002526277967263,0.0002259270404465,0.0002140244469046,0.0002548018237575,0.0002625468187034,0.0002619083679746,0.0002999392163474
0.0003533865965437,0.0002388314751442,0.0002537878463044,0.0002359357313252,0.0002220094756921,0.000238589811488,0.0002360172511544,0.0002565349859651,0.0002857686777133
0.0003399921115487,0.0002481385599821,0.0002478188544046,0.0002342384395888,0.0002148131316062,0.0002445276768412,0.0002519951667636,0.0002596018603071,0.0002702875644899
0.0003393178922124,0.0002441856195218,0.0002281799825141,0.0002202098257839,0.000201884220587,0.0002302423381479,0.0002359027566853,0.0002536028041504,0.0002623455948196
0.000371710921172,0.0002312091382918,0.0002511686179786,0.000223518218263,0.0002002508699661,0.0002341758809052,0.000230465142522,0.0002477303496561,0.0002538265543989
0.0004021091153845,0.0002521016867831,0.0002501218405086,0.0002140611468348,0.0002071697235805,0.0002316066238563,0.0002150146756321,0.0002313302538823,0.0002399387303739
0.0003301045217085,0.0002490755286999,0.0002323091903235,0.0002199972514063,0.0002127347543137,0.0002171247469959,0.0002256574807688,0.000230783742154,0.0002427506406093
0.000350147660356,0.0002236876171082,0.0002425783168291,0.0002170814259443,0.0002009265590459,0.0002152368833776,0.0002179946750402,0.00022591202287,0.0002439043746562
0.0003414404345676,0.0002357906632823,0.0002158164861612,0.0002244468632852,0.0001881845528259,0.0002148467465303,0.0002020317770075,0.0002283716166857,0.0002374764881096
0.0003470564261078,0.0002293093129992,0.0002269493415951,0.0002143473247997,0.0001917690678965,0.0002072876959573,0.0002203398325946,0.0002238441084045,0.0002303160727024
0.0003447589697316,0.0002228260564152,0.0002141338190995,0.000196264067199,0.0001799193851184,0.0002013518824242,0.0001948459685081,0.0002308771072421,0.0002184624609071
